,Monocytes,Bcells,CD4Tcells,NK,CD8Tcells,Neutrophils,MEP,Endothelial,Microglia,Neuron,Astrocytes,Oligodendrocytes,Fibroblast
cg16437908,0.0522,0.133,0.5364,0.2877,0.4848,0.085,0.0319,0.1318,0.046922143548727036,0.25333258509635925,0.06360286474227905,0.05637582764029503,0.05824999883770943
cg11316887,0.8254,0.1513,0.267,0.0853,0.1873,0.8764,0.8876,0.3474,0.574988842010498,0.7807311415672302,0.12907332181930542,0.42213666439056396,0.2245199978351593
cg20205877,0.0121,0.0129,0.017,0.0128,0.0129,0.0092,0.0203,0.0254,0.04694857448339462,0.02630489505827427,0.015950320288538933,0.025688886642456055,0.0
cg19360930,0.9026,0.905,0.9086,0.909,0.9139,0.885,0.9388,0.8984,0.9202478528022766,0.9337188601493835,0.04588031768798828,0.9068953394889832,0.43070998787879944
cg03484435,0.8916,0.8879,0.8918,0.8962,0.9105,0.8604,0.9332,0.8782,0.9119101166725159,0.8596850633621216,0.5525924563407898,0.1266602873802185,0.9444500207901001
cg06772157,0.0626,0.069,0.0733,0.0608,0.0693,0.0669,0.0641,0.0829,0.08257375657558441,0.44577157497406006,0.08756221830844879,0.10988026112318039,0.07653000205755234
cg07102397,0.831,0.8295,0.902,0.8991,0.9141,0.1472,0.8985,0.811,0.8389453291893005,0.8643785119056702,0.8632928133010864,0.8008782863616943,0.8245999813079834
cg26708781,0.8444,0.8935,0.8786,0.8326,0.885,0.7503,0.8448,0.4164,0.6259660720825195,0.9004061818122864,0.8456531763076782,0.8778111338615417,0.0
cg17084151,0.4988,0.5443,0.5026,0.1051,0.558,0.5877,0.6347,0.12,0.3346395194530487,0.08411898463964462,0.026582542806863785,0.027900001034140587,0.005439999978989363
cg27178401,0.9756,0.9753,0.9717,0.9753,0.9746,0.9733,0.9795,0.2924,0.9682844281196594,0.6890403628349304,0.6424039006233215,0.9533688426017761,0.2727000117301941
cg03043709,0.9694,0.9694,0.9666,0.9676,0.9687,0.9631,0.9869,0.9602,0.9751313328742981,0.9727840423583984,0.9681881070137024,0.7898775339126587,0.9712299704551697
cg11029367,0.3561,0.8529,0.8209,0.8474,0.8457,0.8074,0.8871,0.364,0.6051082015037537,0.8505960702896118,0.023079680278897285,0.8145701885223389,0.005840000230818987
cg12678562,0.0115,0.0512,0.035,0.0152,0.0414,0.0141,0.0181,0.2076,0.07738125324249268,0.0376012958586216,0.026005402207374573,0.01520666666328907,0.08092000335454941
cg11113216,0.9724,0.976,0.9679,0.9711,0.9777,0.9711,0.9828,0.9543,0.9845598936080933,0.6159457564353943,0.9678356051445007,0.8753411173820496,0.9750800132751465
cg00147172,0.5097,0.7184,0.7621,0.6501,0.8084,0.5903,0.5686,0.1754,0.184501051902771,0.03423379734158516,0.054016828536987305,0.018266940489411354,0.014430000446736813
cg10721220,0.1023,0.1353,0.378,0.4944,0.5312,0.0665,0.1514,0.3724,0.8289493918418884,0.16175991296768188,0.08166683465242386,0.0524597242474556,0.24909000098705292
cg12850078,0.0138,0.1024,0.0495,0.0181,0.0694,0.0113,0.0034,0.0291,0.021100357174873352,0.1111333817243576,0.2177896797657013,0.07099277526140213,0.020029999315738678
cg08110692,0.8981,0.8661,0.8398,0.3693,0.693,0.8621,0.9187,0.8982,0.8984667658805847,0.9328871369361877,0.9254329800605774,0.9058359861373901,0.9299799799919128
cg23881099,0.9374,0.4661,0.9201,0.9166,0.9144,0.9225,0.967,0.8098,0.9387487769126892,0.9568659067153931,0.904909074306488,0.8689396977424622,0.9465699791908264
cg07908654,0.8392,0.8719,0.8617,0.8302,0.8791,0.7471,0.0744,0.5193,0.8524446487426758,0.8959438800811768,0.8531415462493896,0.875134289264679,0.8430200219154358
cg00135056,0.0774,0.1248,0.2196,0.3693,0.2533,0.0823,0.104,0.09,0.0638798326253891,0.22282032668590546,0.14849188923835754,0.10094138979911804,0.06772000342607498
cg27395200,0.6855,0.6112,0.2654,0.3709,0.3032,0.6158,0.7299,0.1848,0.355715274810791,0.0901416763663292,0.10634729266166687,0.0903099998831749,0.06103000044822693
cg19730379,0.6332,0.865,0.8653,0.8627,0.8776,0.2783,0.1668,0.1102,0.6429104804992676,0.8113449811935425,0.554846465587616,0.7205235958099365,0.040709998458623886
cg23291280,0.0306,0.1495,0.0433,0.0351,0.0673,0.0245,0.0064,0.2723,0.02352892793715,0.5774585604667664,0.047107625752687454,0.02176111377775669,0.889989972114563
cg24746666,0.9394,0.9033,0.8914,0.9333,0.9416,0.9334,0.9602,0.6906,0.9028279185295105,0.8768760561943054,0.9267569780349731,0.9294604063034058,0.20329999923706055
cg07986058,0.1406,0.5433,0.4911,0.4225,0.735,0.617,0.8118,0.0744,0.12628749012947083,0.8128788471221924,0.0492379404604435,0.08848748356103897,0.025550000369548798
cg10559416,0.0197,0.0168,0.0184,0.0185,0.0205,0.0196,0.0152,0.8038,0.028327327221632004,0.937831699848175,0.79596346616745,0.8672133088111877,0.8452200293540955
cg06978145,0.5461,0.9357,0.9413,0.9351,0.9395,0.5585,0.961,0.904,0.8589664101600647,0.9277047514915466,0.9264070391654968,0.9167894721031189,0.9469500184059143
cg01348970,0.9254,0.9286,0.9274,0.9302,0.9284,0.9258,0.9236,0.3961,0.9280699491500854,0.9312041401863098,0.9059106707572937,0.9193524122238159,0.7558500170707703
cg19084059,0.9717,0.9714,0.9686,0.9584,0.9705,0.9621,0.9885,0.7612,0.9655724763870239,0.8356273770332336,0.9440927505493164,0.9220044612884521,0.9712799787521362
cg10457436,0.9657,0.9472,0.9591,0.9514,0.9647,0.9609,0.977,0.9519,0.13677802681922913,0.960710883140564,0.9551975727081299,0.9594929814338684,0.9672999978065491
cg12984729,0.0669,0.0846,0.1031,0.0637,0.1162,0.0705,0.0387,0.1546,0.06252052634954453,0.11879637837409973,0.07629174739122391,0.036538053303956985,0.779449999332428
cg04453352,0.0317,0.0393,0.0336,0.0325,0.0382,0.0338,0.0382,0.0444,0.04284339398145676,0.49325627088546753,0.43945538997650146,0.651870846748352,0.04758000001311302
cg13415078,0.8906,0.8906,0.8832,0.8807,0.8902,0.8845,0.946,0.7254,0.927684485912323,0.8533557057380676,0.23979176580905914,0.8499758243560791,0.7332599759101868
cg10380585,0.015,0.0184,0.0163,0.0191,0.0156,0.0161,0.005,0.1442,0.020266428589820862,0.2873813509941101,0.5850194096565247,0.5101058483123779,0.027329999953508377
cg18465694,0.1658,0.2426,0.2923,0.172,0.3664,0.1578,0.0985,0.1726,0.12460625916719437,0.13458161056041718,0.09577716141939163,0.00366361066699028,0.031769998371601105
cg03571129,0.0276,0.0286,0.0307,0.0236,0.0225,0.0221,0.0931,0.0323,0.026423215866088867,0.0738448053598404,0.031000956892967224,0.031194167211651802,0.018530000001192093
cg11917750,0.9015,0.907,0.9005,0.8988,0.906,0.9024,0.9024,0.9062,0.8723062872886658,0.7630462646484375,0.6900956630706787,0.1400952786207199,0.9455400109291077
cg08961187,0.8664,0.214,0.8686,0.8618,0.8839,0.8736,0.928,0.8374,0.8905158638954163,0.8544342517852783,0.7833657264709473,0.7689599394798279,0.7873299717903137
cg09797433,0.9088,0.9036,0.8772,0.9002,0.91,0.8858,0.1488,0.7889,0.8749117255210876,0.6419486999511719,0.8821570873260498,0.8758561611175537,0.8628100156784058
cg23243066,0.0244,0.0239,0.1342,0.0667,0.2272,0.0287,0.0263,0.0312,0.022781431674957275,0.0763029083609581,0.040674760937690735,0.03290610760450363,0.05342999845743179
cg10935494,0.9076,0.9104,0.8892,0.8985,0.9015,0.9147,0.9097,0.8102,0.8969301581382751,0.911437451839447,0.8600801825523376,0.8320217132568359,0.11629000306129456
cg17784922,0.8726,0.8896,0.8584,0.852,0.8597,0.8254,0.0983,0.7478,0.8181361556053162,0.9193943738937378,0.6815419793128967,0.7645366191864014,0.5442000031471252
cg27022326,0.2254,0.6956,0.6375,0.7625,0.5729,0.7792,0.7217,0.4782,0.1554790884256363,0.19875578582286835,0.7480117678642273,0.8138742446899414,0.0
cg05749969,0.0617,0.0821,0.3869,0.0764,0.3421,0.0666,0.0437,0.0772,0.054851774126291275,0.14885538816452026,0.07157110422849655,0.07708276808261871,0.06092999875545502
cg02973469,0.0254,0.0505,0.0926,0.0504,0.2159,0.0273,0.0062,0.0358,0.026115715503692627,0.048728905618190765,0.04334652051329613,0.026598889380693436,0.0147299999371171
cg22651048,0.9039,0.9231,0.9056,0.9102,0.9118,0.8764,0.7667,0.9068,0.8768388628959656,0.8868486285209656,0.2803286612033844,0.8220838904380798,0.8949099779129028
cg06087623,0.9701,0.9628,0.9654,0.9674,0.9723,0.9621,0.9868,0.8276,0.9739633798599243,0.8697646260261536,0.5857283473014832,0.3737224340438843,0.9901300072669983
cg06380401,0.8925,0.9037,0.8625,0.8919,0.9024,0.9014,0.9185,0.7457,0.9125547409057617,0.8779711127281189,0.8927510380744934,0.8982062935829163,0.057339999824762344
cg13618516,0.3619,0.9029,0.8968,0.8934,0.9064,0.0948,0.9552,0.8139,0.887854278087616,0.9245057702064514,0.8901260495185852,0.9088127613067627,0.9061599969863892
cg10480329,0.0929,0.9007,0.9125,0.912,0.9164,0.8218,0.9555,0.8389,0.050148215144872665,0.9323710799217224,0.8992469310760498,0.9021822810173035,0.9518700242042542
cg11654325,0.6969,0.5557,0.1633,0.1848,0.1002,0.6906,0.7381,0.3953,0.6046532392501831,0.19609040021896362,0.215829998254776,0.08993750065565109,0.11585000157356262
cg20204701,0.9627,0.9703,0.959,0.9163,0.9594,0.9318,0.9779,0.95,0.9719239473342896,0.5313396453857422,0.9687133431434631,0.964812695980072,0.9696199893951416
cg25525687,0.0074,0.0151,0.0108,0.0089,0.0139,0.0082,0.0041,0.017,0.006023214664310217,0.2707335650920868,0.015799524262547493,0.005169444717466831,0.007660000119358301
cg08066035,0.0224,0.0223,0.0249,0.0174,0.0184,0.0175,0.0079,0.0728,0.020657675340771675,0.7170843482017517,0.6822017431259155,0.7937635183334351,0.012350000441074371
cg26077811,0.4848,0.3262,0.366,0.4666,0.3813,0.6218,0.7936,0.3856,0.07159928232431412,0.10316340625286102,0.06544968485832214,0.11286500096321106,0.04368000105023384
cg05723552,0.8534,0.7495,0.4645,0.7643,0.255,0.8148,0.9025,0.7634,0.8730884194374084,0.8957276940345764,0.8250107765197754,0.7991532683372498,0.8875799775123596
cg01403803,0.05,0.0714,0.1047,0.1002,0.1447,0.0502,0.0509,0.057,0.3553615212440491,0.08714428544044495,0.06850459426641464,0.055917780846357346,0.00674000009894371
cg17433772,0.9447,0.9411,0.9402,0.9372,0.9393,0.9372,0.9456,0.92,0.8666380643844604,0.8619663715362549,0.7023117542266846,0.1971241682767868,0.9227700233459473
cg10454937,0.0425,0.0626,0.0617,0.041,0.0666,0.045,0.0295,0.0393,0.04265732690691948,0.09862020611763,0.0443103164434433,0.04189666360616684,0.6070500016212463
cg03947384,0.8689,0.8645,0.8457,0.8617,0.8445,0.8632,0.8626,0.5716,0.8188604712486267,0.8167981505393982,0.8084081411361694,0.8483056426048279,0.0
cg25188900,0.8989,0.9105,0.8953,0.8842,0.8975,0.8971,0.9286,0.6133,0.9089521765708923,0.8921903967857361,0.870570957660675,0.9041414260864258,0.06976000219583511
cg12426196,0.0275,0.0376,0.0268,0.0284,0.027,0.024,0.0023,0.51,0.22584934532642365,0.21787959337234497,0.3141896426677704,0.05889999866485596,0.11022999882698059
cg13468144,0.9054,0.9066,0.7695,0.879,0.8788,0.1037,0.9308,0.8602,0.9119978547096252,0.9286321401596069,0.8987511992454529,0.9168603420257568,0.9143000245094299
cg09859040,0.9724,0.9716,0.9709,0.9662,0.9707,0.9578,0.9776,0.558,0.9622547030448914,0.9420192837715149,0.7151132822036743,0.9269785284996033,0.9713000059127808
cg13307058,0.0334,0.1245,0.5283,0.121,0.6536,0.0521,0.0217,0.1269,0.02190660499036312,0.3003174662590027,0.053632065653800964,0.0391494482755661,0.13398000597953796
cg24159247,0.0275,0.3319,0.7606,0.5207,0.8003,0.0269,0.0298,0.2641,0.027241425588726997,0.5148002505302429,0.14182397723197937,0.20809108018875122,0.903439998626709
cg12434587,0.0428,0.0112,0.0117,0.0109,0.0118,0.0087,0.01,0.014,0.007678929716348648,0.030901800841093063,0.013853334821760654,0.01204944308847189,0.007540000136941671
cg00532474,0.3407,0.5777,0.7024,0.4888,0.7984,0.272,0.2204,0.0676,0.20447123050689697,0.18580825626850128,0.051866184920072556,0.022112779319286346,0.0
cg16173109,0.8681,0.8606,0.135,0.8272,0.3554,0.8684,0.9117,0.7988,0.9158706068992615,0.9330220222473145,0.8111684322357178,0.8726602792739868,0.8401899933815002
cg26399994,0.921,0.8857,0.5606,0.6442,0.4634,0.8569,0.9447,0.8868,0.9456278085708618,0.9434871673583984,0.9073106646537781,0.9283093214035034,0.9300100207328796
cg05099464,0.0305,0.2116,0.2204,0.1049,0.2488,0.0653,0.0044,0.0281,0.49317196011543274,0.4167957603931427,0.028212061151862144,0.860135018825531,0.0
cg04343045,0.9166,0.9081,0.9182,0.9106,0.912,0.9186,0.941,0.8365,0.9341956973075867,0.9287284016609192,0.2154463231563568,0.9182267785072327,0.9169099926948547
cg08040429,0.9462,0.9526,0.9481,0.9482,0.9511,0.9412,0.9802,0.9137,0.9466190338134766,0.34955185651779175,0.9226709008216858,0.9457594752311707,0.9654399752616882
cg16094412,0.005,0.0099,0.0086,0.0063,0.0084,0.0076,0.0075,0.0145,0.013885893858969212,0.45381611585617065,0.03450699895620346,0.010988054797053337,0.0
cg08670658,0.4537,0.8818,0.8983,0.8818,0.9025,0.112,0.9087,0.7573,0.7668318152427673,0.9284020066261292,0.8868159055709839,0.9063558578491211,0.9035599827766418
cg14343062,0.033,0.0622,0.0316,0.0286,0.0279,0.0332,0.0166,0.0418,0.020024819299578667,0.07044021785259247,0.26328223943710327,0.21405917406082153,0.04749000072479248
cg06916725,0.7822,0.8898,0.8812,0.8842,0.8756,0.8972,0.9399,0.8591,0.10107715427875519,0.9008620381355286,0.6890366673469543,0.8539488315582275,0.8941699862480164
cg04858164,0.8693,0.9182,0.9094,0.9033,0.9158,0.0953,0.8842,0.6402,0.9037395119667053,0.8716867566108704,0.8909871578216553,0.8628394603729248,0.7925300002098083
cg22666015,0.0646,0.7697,0.8742,0.8828,0.8927,0.0675,0.7988,0.79,0.026555178686976433,0.9403515458106995,0.8856544494628906,0.903752326965332,0.9183099865913391
cg25984671,0.0168,0.1744,0.0544,0.0309,0.1187,0.0105,0.0096,0.0314,0.02642517350614071,0.02209700644016266,0.010539205744862556,0.006236390210688114,0.009669999592006207
cg10514658,0.0109,0.0093,0.0398,0.0446,0.0872,0.0093,0.0023,0.0147,0.005242142826318741,0.015915898606181145,0.005874921567738056,0.005543611012399197,0.013969999738037586
cg15331332,0.7375,0.6342,0.2851,0.3932,0.2033,0.7165,0.6381,0.2868,0.45094895362854004,0.31310513615608215,0.19037827849388123,0.10043472051620483,0.14774000644683838
cg02646515,0.087,0.0511,0.2685,0.4501,0.3705,0.6214,0.4593,0.0938,0.13846607506275177,0.34340670704841614,0.13271698355674744,0.1637919396162033,0.0
cg17477578,0.8722,0.8199,0.0783,0.1375,0.0609,0.8607,0.8813,0.7965,0.8615164160728455,0.9190801978111267,0.37767282128334045,0.8678166270256042,0.0
cg03202545,0.9319,0.9251,0.9238,0.9275,0.9286,0.9257,0.9195,0.91,0.9219123125076294,0.882419228553772,0.8736318349838257,0.3299700617790222,0.9536700248718262
cg08478709,0.0175,0.016,0.0229,0.018,0.0301,0.0134,0.0132,0.0211,0.013139820657670498,0.336744487285614,0.02518031746149063,0.011451942846179008,0.011029999703168869
cg06885823,0.1102,0.9016,0.8783,0.8746,0.8716,0.108,0.9165,0.8104,0.7453522682189941,0.9241976141929626,0.8717204332351685,0.8519533276557922,0.8581799864768982
cg19691778,0.0744,0.0756,0.0718,0.0652,0.0657,0.0666,0.0464,0.2224,0.05940999463200569,0.1911216676235199,0.11875412613153458,0.08757223188877106,0.711080014705658
cg05669832,0.161,0.6553,0.9047,0.9056,0.9193,0.8421,0.8679,0.7982,0.06311874091625214,0.9281174540519714,0.8900930881500244,0.846143901348114,0.8587200045585632
cg02758236,0.0292,0.0727,0.2997,0.2145,0.54,0.032,0.0421,0.1701,0.1704660803079605,0.10877548158168793,0.0855012759566307,0.0376288928091526,0.08160000294446945
cg03604011,0.0166,0.0171,0.1931,0.0412,0.1852,0.0131,0.0079,0.0359,0.028707148507237434,0.13290902972221375,0.02119539864361286,0.02942749857902527,0.015159999951720238
cg10533694,0.9814,0.9808,0.9782,0.9768,0.9806,0.9804,0.9899,0.9656,0.988495409488678,0.6301053762435913,0.9790893793106079,0.9839705228805542,0.9822199940681458
cg04467549,0.9177,0.9172,0.8794,0.615,0.5106,0.9145,0.9353,0.7366,0.9174880385398865,0.9341223239898682,0.8900566697120667,0.9084341526031494,0.8444200158119202
cg25374649,0.0732,0.09,0.5355,0.101,0.5297,0.0927,0.1236,0.0744,0.04755964130163193,0.0909968912601471,0.042216189205646515,0.045916106551885605,0.10975000262260437
cg16396223,0.896,0.1244,0.8656,0.8634,0.8549,0.8623,0.9093,0.8396,0.8946820497512817,0.8905459046363831,0.8480501174926758,0.8061469197273254,0.8214100003242493
cg06345789,0.0432,0.0378,0.0369,0.0406,0.0334,0.0384,0.0807,0.4964,0.6975919008255005,0.2927584648132324,0.17649605870246887,0.07537361979484558,0.7565699815750122
cg07392085,0.0455,0.1269,0.0659,0.347,0.1462,0.0442,0.0792,0.082,0.061127495020627975,0.08128619194030762,0.06167348846793175,0.08754333853721619,0.0759200006723404
cg24586205,0.2302,0.3979,0.1998,0.4034,0.1189,0.5379,0.2684,0.2616,0.24431192874908447,0.3405938744544983,0.14987525343894958,0.052936386317014694,0.6042100191116333
cg12999453,0.0435,0.0936,0.0489,0.049,0.0532,0.0446,0.0168,0.5158,0.05393141880631447,0.10642528533935547,0.32930418848991394,0.06002666428685188,0.931190013885498
cg22437153,0.0316,0.0408,0.0351,0.0302,0.0382,0.0275,0.0212,0.0326,0.028953032568097115,0.8298875689506531,0.02762286365032196,0.03762166202068329,0.03288000077009201
cg04914221,0.8732,0.7074,0.6195,0.8059,0.6044,0.887,0.9007,0.5122,0.8597151637077332,0.9034660458564758,0.1380312442779541,0.7690339684486389,0.0
cg18129755,0.0218,0.1266,0.1354,0.0445,0.2568,0.0194,0.0034,0.0532,0.014597320929169655,0.03684239834547043,0.061502061784267426,0.025473613291978836,0.05503999814391136
cg17419595,0.6584,0.8995,0.8903,0.8962,0.9068,0.8873,0.8966,0.8106,0.09231623262166977,0.9129469990730286,0.867949366569519,0.8894280195236206,0.8666200041770935
cg13279530,0.9678,0.9666,0.9634,0.962,0.9673,0.9649,0.9855,0.9634,0.976544976234436,0.5958502888679504,0.9603576064109802,0.958816647529602,0.9830800294876099
cg12552626,0.8457,0.7851,0.8828,0.8773,0.8665,0.9068,0.932,0.718,0.1719641238451004,0.9234267473220825,0.8963644504547119,0.9143615365028381,0.9052500128746033
cg07033722,0.2217,0.9294,0.9206,0.9101,0.9158,0.0587,0.9415,0.8559,0.5911243557929993,0.8202109336853027,0.9154049158096313,0.9162808656692505,0.9556000232696533
cg19361488,0.8349,0.9075,0.9003,0.8947,0.9084,0.7492,0.8867,0.8336,0.23016908764839172,0.9252036213874817,0.8832985758781433,0.89668208360672,0.8507900238037109
cg19594305,0.0204,0.1777,0.0319,0.0241,0.0761,0.0161,0.0191,0.0256,0.016302676871418953,0.02796800620853901,0.020770158618688583,0.023807497695088387,0.034929998219013214
cg19511316,0.0092,0.0154,0.0107,0.0171,0.0187,0.0144,0.0227,0.0206,0.012867855839431286,0.05573270469903946,0.16825537383556366,0.11947306245565414,0.03633999824523926
cg06530983,0.0361,0.2067,0.2376,0.2524,0.2792,0.0395,0.0365,0.0494,0.07137320190668106,0.2754398584365845,0.042807940393686295,0.759696364402771,0.026809999719262123
cg00968638,0.0326,0.0433,0.0378,0.0325,0.0325,0.0318,0.0245,0.0672,0.03696589544415474,0.832183301448822,0.055792711675167084,0.06498333066701889,0.025669999420642853
cg26720010,0.8536,0.8566,0.3085,0.8028,0.3114,0.8193,0.906,0.8232,0.857265055179596,0.8687865734100342,0.8695130944252014,0.8817955851554871,0.9160000085830688
cg27128311,0.974,0.9721,0.9645,0.9618,0.967,0.9686,0.988,0.8208,0.9359140992164612,0.7070516347885132,0.15002238750457764,0.16772831976413727,0.873199999332428
cg17126924,0.6918,0.9017,0.8782,0.8942,0.8918,0.4085,0.8943,0.4823,0.8764469027519226,0.9301258325576782,0.32491862773895264,0.8484132289886475,0.0
cg07173484,0.8522,0.8821,0.865,0.8607,0.8744,0.8397,0.2622,0.8452,0.8789399862289429,0.47973331809043884,0.8531155586242676,0.8747997879981995,0.900879979133606
cg21085022,0.9353,0.9418,0.9352,0.9261,0.939,0.9242,0.8338,0.5298,0.9352289438247681,0.9473299384117126,0.9157019257545471,0.9216932654380798,0.8892099857330322
cg26916576,0.976,0.9779,0.9738,0.8011,0.9752,0.9746,0.9904,0.9698,0.8478094935417175,0.9119958281517029,0.9747361540794373,0.9801908135414124,0.9886199831962585
cg18136895,0.9566,0.967,0.9654,0.9598,0.9643,0.5481,0.9854,0.8805,0.9547751545906067,0.9315848350524902,0.965511679649353,0.95670086145401,0.9769700169563293
cg15425541,0.0714,0.1612,0.1114,0.0788,0.1247,0.0772,0.0604,0.3651,0.07499535381793976,0.06631240993738174,0.12535221874713898,0.027464164420962334,0.9624000191688538
cg07970948,0.922,0.9438,0.9098,0.9054,0.9023,0.8228,0.3939,0.9151,0.7220791578292847,0.9514606595039368,0.9248071312904358,0.92566978931427,0.8394100069999695
cg15457217,0.7964,0.9167,0.8979,0.9096,0.9218,0.2618,0.9353,0.7938,0.92426598072052,0.9088724255561829,0.9021731019020081,0.919320821762085,0.9430699944496155
