"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0060560","BP","GO:0060560","developmental growth involved in morphogenesis","47/2647","234/18723",0.00747729238572873,0.04373929559353,0.0332927235081449,"DPYSL2/HSP90AB1/MAP2/GDI1/IQGAP1/APOE/POSTN/RTN4/DNM2/DBN1/PAFAH1B1/CYFIP1/CTTN/DCLK1/RUFY3/CPNE1/DIP2B/RAB21/NOTCH1/SPAG9/NLGN3/APP/PPP3CB/PTPRS/PLAA/EIF4G2/SPP1/GSK3B/ILK/PTK7/ALCAM/CRABP2/RGMA/IST1/CPNE5/YAP1/CDK5/MT3/MAGI2/DDR1/NRP2/FGF1/SLC9A6/TRIM46/HDAC6/OLFM1/SEMA7A",47
"GO:0045921","BP","GO:0045921","positive regulation of exocytosis","21/2647","86/18723",0.00756611771057675,0.0439037806946904,0.0334179234438053,"PDCD6IP/RAB7A/CLASP1/ITGB2/HGS/RAB3D/TSG101/VPS4A/AP1G1/STX4/CDK5/SMPD3/ITGAM/SDC4/SNX4/STXBP5/SCAMP5/SYT7/ATP6AP1/CACNB2/UNC13D",21
"GO:0046928","BP","GO:0046928","regulation of neurotransmitter secretion","21/2647","86/18723",0.00756611771057675,0.0439037806946904,0.0334179234438053,"ATP2A2/CAMK2A/RAP1B/RAP1A/GIPC1/SNCG/VPS18/GIT1/PRKCB/GSK3B/FMR1/CDK5/CSPG5/CPLX2/APBA1/PPP1R9A/PREPL/STXBP5/SNCAIP/CACNB2/CPLX1",21
"GO:0070613","BP","GO:0070613","regulation of protein processing","17/2647","65/18723",0.00759242434189199,0.0439037806946904,0.0334179234438053,"MYH9/ENO1/GSN/GLG1/SNX12/THBS1/SERPINE2/F12/PRKACA/SPON1/NOL3/CLEC3B/BAG2/SERPINE1/MMP14/KLKB1/CARD16",17
"GO:0002084","BP","GO:0002084","protein depalmitoylation","5/2647","10/18723",0.00762762589111945,0.0439037806946904,0.0334179234438053,"PPT1/LYPLA2/LYPLAL1/ABHD12/ABHD10",5
"GO:0015911","BP","GO:0015911","long-chain fatty acid import across plasma membrane","5/2647","10/18723",0.00762762589111945,0.0439037806946904,0.0334179234438053,"SLC27A1/THBS1/IRS2/AKT1/AKT2",5
"GO:0031125","BP","GO:0031125","rRNA 3'-end processing","5/2647","10/18723",0.00762762589111945,0.0439037806946904,0.0334179234438053,"RPS21/EXOSC3/EXOSC7/ERI3/EXOSC10",5
"GO:0032253","BP","GO:0032253","dense core granule localization","5/2647","10/18723",0.00762762589111945,0.0439037806946904,0.0334179234438053,"MAP2/KIF5B/TANC2/KIF1A/TRIM46",5
"GO:0045792","BP","GO:0045792","negative regulation of cell size","5/2647","10/18723",0.00762762589111945,0.0439037806946904,0.0334179234438053,"RDX/RHOA/MTOR/AKT1S1/AKT1",5
"GO:0048194","BP","GO:0048194","Golgi vesicle budding","5/2647","10/18723",0.00762762589111945,0.0439037806946904,0.0334179234438053,"MYO18A/TMED10/TMED2/GBF1/ARFGAP3",5
"GO:0071372","BP","GO:0071372","cellular response to follicle-stimulating hormone stimulus","5/2647","10/18723",0.00762762589111945,0.0439037806946904,0.0334179234438053,"POR/NOTCH1/GCLC/HMGCS1/GCLM",5
"GO:0099519","BP","GO:0099519","dense core granule cytoskeletal transport","5/2647","10/18723",0.00762762589111945,0.0439037806946904,0.0334179234438053,"MAP2/KIF5B/TANC2/KIF1A/TRIM46",5
"GO:0099639","BP","GO:0099639","neurotransmitter receptor transport, endosome to plasma membrane","5/2647","10/18723",0.00762762589111945,0.0439037806946904,0.0334179234438053,"SCRIB/VPS35/RAB8A/GRIPAP1/ARHGAP44",5
"GO:1901950","BP","GO:1901950","dense core granule transport","5/2647","10/18723",0.00762762589111945,0.0439037806946904,0.0334179234438053,"MAP2/KIF5B/TANC2/KIF1A/TRIM46",5
"GO:1904526","BP","GO:1904526","regulation of microtubule binding","5/2647","10/18723",0.00762762589111945,0.0439037806946904,0.0334179234438053,"MAP2/PPP2CA/MAPRE1/MAPRE3/MARK2",5
"GO:1904779","BP","GO:1904779","regulation of protein localization to centrosome","5/2647","10/18723",0.00762762589111945,0.0439037806946904,0.0334179234438053,"NSFL1C/GSK3B/NUP62/BICD1/UBXN2B",5
"GO:1904896","BP","GO:1904896","ESCRT complex disassembly","5/2647","10/18723",0.00762762589111945,0.0439037806946904,0.0334179234438053,"VPS4A/IST1/VTA1/CHMP2B/CHMP1A",5
"GO:1904903","BP","GO:1904903","ESCRT III complex disassembly","5/2647","10/18723",0.00762762589111945,0.0439037806946904,0.0334179234438053,"VPS4A/IST1/VTA1/CHMP2B/CHMP1A",5
"GO:0001889","BP","GO:0001889","liver development","32/2647","147/18723",0.0076804890164103,0.0441248790434785,0.0335862152759993,"ANXA1/EGFR/HNRNPD/PRKCSH/CAD/ACAT1/RAP1A/MPST/PRMT5/PCNA/AK4/NOTCH1/CPT1A/ITGA2/CSNK2B/CDK5RAP3/CSNK2A2/HMGCS1/HMOX1/RPL19/KRAS/RPS15/CUL3/SEC63/ASS1/IGF2R/RGN/NF1/ARF6/FGF1/PTN/AACS",32
"GO:1902652","BP","GO:1902652","secondary alcohol metabolic process","32/2647","147/18723",0.0076804890164103,0.0441248790434785,0.0335862152759993,"IDH1/IDH2/APOE/ACLY/LIMA1/CYB5R3/PMVK/SEC14L2/POR/ERLIN2/FDXR/APP/FDPS/APOL2/APOB/HMGCS1/IDH3B/ACAA2/CYP51A1/MT3/PRKAA1/DHCR7/NPC1/NSDHL/IDI1/IDH3G/LBR/LSS/FGF1/EBP/GBA/APOL1",32
"GO:0006110","BP","GO:0006110","regulation of glycolytic process","13/2647","45/18723",0.00774059779244326,0.0443846887078125,0.0337839727204675,"PGAM1/APP/GIT1/GPD1/ZBTB20/OGT/PRKAA1/HDAC4/ARL2/PRKAG1/P2RX7/NCOR1/PSEN1",13
"GO:0035307","BP","GO:0035307","positive regulation of protein dephosphorylation","13/2647","45/18723",0.00774059779244326,0.0443846887078125,0.0337839727204675,"HSP90AB1/PPIA/PTBP1/PIN1/PPP1R12A/MTOR/PPP2R5D/MAGI2/PPP2R5A/PTPRC/SYMPK/GBA/SLC39A10",13
"GO:0031638","BP","GO:0031638","zymogen activation","16/2647","60/18723",0.00775478350274045,0.0443846887078125,0.0337839727204675,"ENO1/PGK1/HP/THBS1/APOH/SERPINE2/F12/ASPH/CLEC3B/BAD/CTSH/LGMN/TBC1D10A/SERPINE1/MMP14/KLKB1",16
"GO:0051851","BP","GO:0051851","modulation by host of symbiont process","16/2647","60/18723",0.00775478350274045,0.0443846887078125,0.0337839727204675,"HSPA8/APOE/PHB/PPIB/PSMC3/LTF/VAPA/TARDBP/PC/STOM/SNW1/FMR1/NUCKS1/IGF2R/SMARCB1/CX3CR1",16
"GO:0062197","BP","GO:0062197","cellular response to chemical stress","64/2647","337/18723",0.00777741467599041,0.0444725387886456,0.0338508409315727,"PLEC/HSPA1B/ANXA1/EGFR/PPIA/P4HB/ATP2A2/PRDX2/PARK7/MAPK1/XRCC5/DDX3X/APEX1/SOD2/ARHGEF2/AKR1B1/LONP1/LANCL1/EIF2S1/PCNA/LETM1/PPP5C/STAU1/ARL6IP5/DNAJA1/HDAC2/CHCHD2/FYN/PDGFRA/AGAP3/OXSR1/HMOX1/MYLK/SOD3/DIABLO/CAB39/AQP1/RHOB/ERMP1/STX4/MSRA/AKT1/MT3/SMPD3/TBC1D24/PRKAA1/NOL3/CCS/SCN2A/CDK1/SIGMAR1/STK24/AIF1/PDCD10/EFHD1/BAD/SRXN1/MGST1/ATG7/NQO1/PAWR/SLC25A24/PNPLA8/HDAC6",64
"GO:0042220","BP","GO:0042220","response to cocaine","15/2647","55/18723",0.00784952390448305,0.0447018899857961,0.0340254145247086,"HSP90AB1/HSPA5/HSPD1/DNM2/ABAT/SLC1A3/HDAC2/HNMT/PPP1R1B/MTOR/ELAVL4/CDK5/GRM2/UBE3A/SLC6A1",15
"GO:1902991","BP","GO:1902991","regulation of amyloid precursor protein catabolic process","15/2647","55/18723",0.00784952390448305,0.0447018899857961,0.0340254145247086,"APOE/CLU/RTN4/RTN1/FLOT2/PICALM/PIN1/ROCK2/TMED10/RTN3/GSK3A/FKBP1A/SORL1/SPON1/NTRK2",15
"GO:1905517","BP","GO:1905517","macrophage migration","15/2647","55/18723",0.00784952390448305,0.0447018899857961,0.0340254145247086,"MAPK1/LGALS3/THBS1/MIF/CD81/CD9/PTK2/AZU1/C5/NUP85/EDNRB/P2RY12/RARRES2/MMP14/CX3CR1",15
"GO:0038093","BP","GO:0038093","Fc receptor signaling pathway","14/2647","50/18723",0.00785412280248227,0.0447018899857961,0.0340254145247086,"RAP1A/PLCG1/APPL1/YES1/FYN/PTK2/FCER1G/CD47/MAP2K4/PTPRJ/TRAF6/PTPRC/APPL2/VAV3",14
"GO:1903747","BP","GO:1903747","regulation of establishment of protein localization to mitochondrion","14/2647","50/18723",0.00785412280248227,0.0447018899857961,0.0340254145247086,"LMAN1/BAG3/SH3GLB1/PDCD5/UBE2L3/GSK3A/DNAJA1/NMT1/CSNK2A2/VPS11/PRKAA1/UBE2D3/MICALL2/LEPROT",14
"GO:0071260","BP","GO:0071260","cellular response to mechanical stimulus","20/2647","81/18723",0.00792819528397528,0.0450508506228791,0.0342910303707797,"PLEC/ATP1A2/EGFR/COL1A1/ARHGDIA/GJA1/RAC1/BAG3/ITGA2/DAG1/GCLC/AQP1/CYBA/PDE2A/AKT1/MAP2K4/HDAC4/BAD/CASP1/MYD88",20
"GO:0045048","BP","GO:0045048","protein insertion into ER membrane","8/2647","22/18723",0.00795231979228159,0.0450508506228791,0.0342910303707797,"SGTA/CCDC47/EMC1/EMC2/UBL4A/GET4/EMC8/EMC7",8
"GO:0045540","BP","GO:0045540","regulation of cholesterol biosynthetic process","8/2647","22/18723",0.00795231979228159,0.0450508506228791,0.0342910303707797,"APOE/SEC14L2/POR/ERLIN2/APOB/PRKAA1/DHCR7/FGF1",8
"GO:0106118","BP","GO:0106118","regulation of sterol biosynthetic process","8/2647","22/18723",0.00795231979228159,0.0450508506228791,0.0342910303707797,"APOE/SEC14L2/POR/ERLIN2/APOB/PRKAA1/DHCR7/FGF1",8
"GO:2000114","BP","GO:2000114","regulation of establishment of cell polarity","8/2647","22/18723",0.00795231979228159,0.0450508506228791,0.0342910303707797,"GSN/RUFY3/RAP1B/FLOT2/ROCK2/ARFGEF1/BCAS3/ANKFN1",8
"GO:2000116","BP","GO:2000116","regulation of cysteine-type endopeptidase activity","47/2647","235/18723",0.00809700794200222,0.0458280143668281,0.0348825784809344,"HSPD1/GSN/PARK7/DDX3X/HMGB1/HSPE1/CSNK2A1/RHOA/SFN/ANP32B/LTF/HIP1R/PAK2/PDCD6/POR/PDCD5/THBS1/ARL6IP5/FYN/FIS1/DIABLO/AQP1/ASPH/RPS6KA3/SOX2/AKT1/MT3/NOL3/DNAJB6/LAMTOR5/BCL2L13/BID/USP47/MICAL1/BAD/ARL6IP1/CTSH/LGMN/IGBP1/F3/CASP1/TBC1D10A/PIH1D1/NLE1/ARRB1/DAP/CARD16",47
"GO:0051569","BP","GO:0051569","regulation of histone H3-K4 methylation","10/2647","31/18723",0.00816875243070826,0.0461485394027154,0.0351265502059571,"SNW1/DNMT1/NNMT/WDR61/NELFA/WDR5/PIH1D1/NELFE/KDM1A/RTF1",10
"GO:1902042","BP","GO:1902042","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","10/2647","31/18723",0.00816875243070826,0.0461485394027154,0.0351265502059571,"PARK7/DDX3X/ARHGEF2/HMGB2/GSK3B/HMOX1/ICAM1/TMBIM1/SERPINE1/BCL2L1",10
"GO:0071902","BP","GO:0071902","positive regulation of protein serine/threonine kinase activity","41/2647","200/18723",0.00840128613164261,0.0474183497282268,0.0360930825540751,"HSP90AB1/IQGAP1/EGFR/ATP2B4/DDX3X/FERMT2/PPP2CA/RHOA/LTF/SLC27A1/MAP2K2/THBS1/ERP29/GH1/ILK/TAOK1/CAB39/SLC8A2/MAPRE3/AKT1/KRAS/MLST8/CSK/TAB1/TRAF6/PDCD10/PTPN1/STK4/ELANE/ADAM17/TELO2/RPTOR/FGF1/PIH1D1/FGF2/CDKN1B/PSRC1/IGF2/PSEN1/TDGF1/TENM1",41
"GO:0016042","BP","GO:0016042","lipid catabolic process","61/2647","320/18723",0.0084811007307808,0.0476923864477558,0.0363016691033222,"IDH1/APOE/HADHB/HSD17B4/PAFAH1B1/RAB7A/ACAT1/ETFA/PLCG1/ACAA1/PPT1/PAFAH1B3/ECH1/DECR1/HADH/ENPP6/CRAT/ETFB/IVD/BDH2/GCDH/CPT1A/CPT2/ECI2/SPP1/ACOX1/SCP2/APOB/IRS2/PCCB/MTOR/LYPLA2/SORL1/ILVBL/CDK4/PNPLA6/ACAA2/NCEH1/ABHD12/NAGA/LPL/NUDT19/AKT1/MT3/SMPD3/PRKAA1/PLCB1/AKT2/ACADS/ABHD16A/SGPL1/RARRES2/GBA/APOC1/CRTC3/PLA2G4D/PNPLA8/ACOT8/PLA2G4A/NEU1/HSD17B11",61
"GO:0046683","BP","GO:0046683","response to organophosphorus","29/2647","131/18723",0.00851758617160705,0.0476923864477558,0.0363016691033222,"HSPA5/HSP90B1/HSPD1/EZR/LDHA/STAT1/COL1A1/APEX1/NME1/BSG/RAP1B/RAP1A/VGF/AKR1C1/ALDH3A1/APP/GPD1/ITPR2/SPARC/AQP1/PDE2A/AKAP9/ASS1/P2RY12/CASP1/CARM1/P2RX7/KDM1A/P2RY11",29
"GO:1904950","BP","GO:1904950","negative regulation of establishment of protein localization","29/2647","131/18723",0.00851758617160705,0.0476923864477558,0.0363016691033222,"GDI1/ANXA1/PARK7/IDH2/APOE/PFKL/CORO2B/LMAN1/BAG3/HADH/APOD/SNX12/ERP29/SNX3/MAP4K4/DNAJA1/RANGAP1/UFM1/CDK5/CYP51A1/CSK/ERLEC1/CHP1/ENY2/OS9/RAB23/SUMO1/RAB11FIP5/RAB11FIP1",29
"GO:0002283","BP","GO:0002283","neutrophil activation involved in immune response","7/2647","18/18723",0.00853183105613855,0.0476923864477558,0.0363016691033222,"ITGB2/FCER1G/STXBP3/ANXA3/ITGAM/MYD88/TYROBP",7
"GO:0006957","BP","GO:0006957","complement activation, alternative pathway","7/2647","18/18723",0.00853183105613855,0.0476923864477558,0.0363016691033222,"CFB/C8G/C5/VSIG4/C8B/C8A/C7",7
"GO:0060008","BP","GO:0060008","Sertoli cell differentiation","7/2647","18/18723",0.00853183105613855,0.0476923864477558,0.0363016691033222,"FLNA/HSD17B4/SAFB2/RAB13/ICAM1/FNDC3A/ATRX",7
"GO:0098877","BP","GO:0098877","neurotransmitter receptor transport to plasma membrane","7/2647","18/18723",0.00853183105613855,0.0476923864477558,0.0363016691033222,"SCRIB/VPS35/RAB8A/GRIPAP1/ARHGAP44/CLSTN1/CPLX1",7
"GO:1902001","BP","GO:1902001","fatty acid transmembrane transport","7/2647","18/18723",0.00853183105613855,0.0476923864477558,0.0363016691033222,"SLC27A1/THBS1/CPT1A/CPT2/IRS2/AKT1/AKT2",7
"GO:2001135","BP","GO:2001135","regulation of endocytic recycling","7/2647","18/18723",0.00853183105613855,0.0476923864477558,0.0363016691033222,"RAB11B/EHD1/SORL1/EHD2/ATP9A/GRIPAP1/ARHGAP44",7
"GO:0060249","BP","GO:0060249","anatomical structure homeostasis","60/2647","314/18723",0.00853410783668565,0.0476923864477558,0.0363016691033222,"ACTB/ALDOA/EGFR/PFKM/DCTN1/POTEI/ATP2B3/TJP2/AKR1B1/TFRC/LTF/GJA1/STRAP/RAC1/BAG3/DMD/ATP1B2/NOTCH1/DNAJB2/CD38/ALDH1A1/SLC12A2/CXADR/ACACA/RAB3D/SPP1/LPCAT1/ITGB3/TAOK1/RBP4/CHMP4B/JAM2/YAP1/SLC8A2/CDK5/GIGYF2/KRAS/PRKAA1/CSK/RCN3/LYZ/TRAF6/CROCC/JAM3/INPP5D/NF1/LCN1/PIP/CTSH/TUB/CHMP2B/ZG16B/P2RX7/ATP6AP1/CACNB2/MTM1/HAAO/LACRT/CCDC66/PIWIL4",60
"GO:0006999","BP","GO:0006999","nuclear pore organization","6/2647","14/18723",0.00860602748737954,0.0476923864477558,0.0363016691033222,"RTN4/NUP98/NUP35/NUP54/NUP107/AHCTF1",6
"GO:0043558","BP","GO:0043558","regulation of translational initiation in response to stress","6/2647","14/18723",0.00860602748737954,0.0476923864477558,0.0363016691033222,"NPM1/PPP1CA/EIF2S1/EIF2AK2/TMED2/NCK2",6
"GO:0047484","BP","GO:0047484","regulation of response to osmotic stress","6/2647","14/18723",0.00860602748737954,0.0476923864477558,0.0363016691033222,"ARHGEF2/LETM1/MLC1/ABCB1/EFHD1/BAD",6
"GO:0051547","BP","GO:0051547","regulation of keratinocyte migration","6/2647","14/18723",0.00860602748737954,0.0476923864477558,0.0363016691033222,"EPPK1/MAP4K4/MAPRE2/MTOR/IQSEC1/ARF6",6
"GO:0098734","BP","GO:0098734","macromolecule depalmitoylation","6/2647","14/18723",0.00860602748737954,0.0476923864477558,0.0363016691033222,"PPT1/LYPLA2/LYPLAL1/ABHD12/ABHD10/ABHD16A",6
"GO:0099188","BP","GO:0099188","postsynaptic cytoskeleton organization","6/2647","14/18723",0.00860602748737954,0.0476923864477558,0.0363016691033222,"ACTB/ACTBL2/DBN1/POTEKP/WASF2/PPP1R9A",6
"GO:0099638","BP","GO:0099638","endosome to plasma membrane protein transport","6/2647","14/18723",0.00860602748737954,0.0476923864477558,0.0363016691033222,"SCRIB/RAB7A/VPS35/RAB8A/GRIPAP1/ARHGAP44",6
"GO:1903894","BP","GO:1903894","regulation of IRE1-mediated unfolded protein response","6/2647","14/18723",0.00860602748737954,0.0476923864477558,0.0363016691033222,"HSPA5/DDRGK1/UFL1/COPS5/TMEM33/PTPN1",6
"GO:1904814","BP","GO:1904814","regulation of protein localization to chromosome, telomeric region","6/2647","14/18723",0.00860602748737954,0.0476923864477558,0.0363016691033222,"CCT2/CCT8/CCT3/CCT4/DKC1/WRAP53",6
"GO:1904923","BP","GO:1904923","regulation of autophagy of mitochondrion in response to mitochondrial depolarization","6/2647","14/18723",0.00860602748737954,0.0476923864477558,0.0363016691033222,"CDC37/VPS13C/HK2/OPTN/GBA/HDAC6",6
"GO:0010631","BP","GO:0010631","epithelial cell migration","67/2647","357/18723",0.0086282646012653,0.0477722682864253,0.0363624721851291,"MYH9/ANXA1/ATP2B4/APOE/RTN4/GLUL/CALR/EPPK1/HMGB1/CORO1B/RHOA/PLCG1/PDCD6/RAC1/PRCP/CLASP1/GIPC1/ROCK2/THBS1/NOTCH1/MECP2/MAP4K4/MAPRE2/ITGA2/APOH/EVL/CSNK2B/RAB13/SRPX2/PFN2/GLIPR2/PKN1/ITGB3/PTK2/SPARC/HMOX1/MTOR/PTPN23/STAT5A/MMRN2/RHOB/ITGA3/DCN/ANXA3/AKT1/IQSEC1/PTPRG/PKN2/SERPINF1/SYNJ2BP/PDCD10/ANLN/ADAM17/NF1/S100P/CTSH/ARF6/LGMN/NRP2/FGF1/FGF2/BCAS3/PTN/HDAC6/ARSB/MAP2K3/TDGF1",67
"GO:0071453","BP","GO:0071453","cellular response to oxygen levels","37/2647","177/18723",0.00867131252011184,0.0479536089968728,0.0365005019830893,"ENO1/LMNA/PGK1/P4HB/HYOU1/PHB2/NDRG1/HP1BP3/OPA1/S100B/AK4/ROCK2/NOTCH1/TBL2/NDUFS2/ATP6V1G1/CHCHD2/STUB1/HMOX1/MTOR/AQP1/ACAA2/EGLN1/AKT1/MT3/PRKAA1/NOL3/SCN2A/ICAM1/CYBB/BAD/VASN/ATG7/KCND2/PTN/ATP6AP1/CARD16",37
"GO:0150104","BP","GO:0150104","transport across blood-brain barrier","21/2647","87/18723",0.00867672145759693,0.0479536089968728,0.0365005019830893,"ATP1A2/ATP2B4/APOE/SLC1A3/TFRC/SLC9A3R1/SLC27A1/ATP1B2/SLC12A2/SLC7A5/SLC6A9/ATP8A1/SLC8A2/SLC16A1/SLC16A2/ABCB1/SLC7A1/SLC6A1/SLCO3A1/ABCC3/SLC38A3",21
"GO:0010762","BP","GO:0010762","regulation of fibroblast migration","11/2647","36/18723",0.00883807290425987,0.0487130967746526,0.0370785958058252,"APPL1/RAC1/MTA2/THBS1/PTK2/PAK3/ARHGEF7/AKT1/SDC4/APPL2/FGF2",11
"GO:0090313","BP","GO:0090313","regulation of protein targeting to membrane","11/2647","36/18723",0.00883807290425987,0.0487130967746526,0.0370785958058252,"GDI1/ITGB2/STOM/MFF/FYN/FIS1/ANK3/CDK5/ITGAM/AKT2/CHP1",11
"GO:1903749","BP","GO:1903749","positive regulation of establishment of protein localization to mitochondrion","11/2647","36/18723",0.00883807290425987,0.0487130967746526,0.0370785958058252,"SH3GLB1/PDCD5/UBE2L3/GSK3A/NMT1/CSNK2A2/VPS11/PRKAA1/UBE2D3/MICALL2/LEPROT",11
"GO:0030193","BP","GO:0030193","regulation of blood coagulation","17/2647","66/18723",0.0089107328154956,0.0490250858596681,0.0373160702828151,"ANXA2/PRDX2/APOE/ABAT/VTN/THBS1/APOH/CD9/PDGFRA/SERPINE2/F12/EPHB2/SERPINB2/F3/SERPINE1/KLKB1/ANO6",17
"GO:2000573","BP","GO:2000573","positive regulation of DNA biosynthetic process","17/2647","66/18723",0.0089107328154956,0.0490250858596681,0.0373160702828151,"HSP90AB1/HNRNPA1/CCT2/CCT8/CCT3/MAPK1/XRCC5/CCT4/PCNA/PTGES3/PAK3/DKC1/WRAP53/FGF2/RFC2/PNKP/AURKB",17
"GO:0030055","CC","GO:0030055","cell-substrate junction","184/2712","425/19550",9.80626116087932e-51,4.56541715990236e-48,2.28748791348801e-48,"PLEC/VIM/FLNA/ACTB/FLNC/CLTC/MYH9/TLN1/ACTC1/ACTN4/ACTN1/HSPA8/ANXA5/AHNAK/HSPA5/ANXA6/YWHAE/HSP90B1/HSPA1B/IQGAP1/ANXA1/EZR/PDIA3/RDX/EGFR/GSN/PPIA/GDI2/P4HB/YWHAB/YWHAQ/CTNNA1/MAPK1/FLNB/CAP1/CNN3/HYOU1/PABPC1/NPM1/FLOT1/MARCKS/DNM2/PPP1CB/CALR/EPPK1/FERMT2/LIMA1/PDCD6IP/RPS3A/RPS4X/PPP1CC/ACTR3/CYFIP1/TLN2/PPIB/MAPRE1/RPLP0/CTTN/G3BP1/ACTR2/RPL5/LASP1/CORO1B/ARHGEF2/RPL3/NCKAP1/RPL7/CDC42/SYNE2/BSG/FLOT2/RPS5/RHOA/CAPN5/RPL7A/RPL12/CORO2B/RPS14/CPNE3/GJA1/SCARB2/ENAH/FHL1/DST/THY1/RPS11/ARPC1B/RAC1/HACD3/RAB10/RPS18/DOCK7/RPS17/RPL23/SORBS1/RPS19/CLASP1/MCAM/DMD/MAP2K2/RAB21/ITGB2/PACSIN2/RALA/PALLD/ATAT1/SNTB1/RPL9/PPP1R12A/RHOG/CSRP2/GIT1/MAP4K4/MAPRE2/YES1/ITGB8/ITGA2/DAG1/RPL30/RPS2/RPLP1/EVL/ARPC3/CD81/TNS1/CD9/RPL31/ITGB4/ITGB3/ILK/RPL38/PTK2/SNAP23/TNS3/TRIP6/PTK7/ALCAM/SLC9A3R2/DCTN4/RPL19/CD99L2/ARHGEF7/AIF1L/RSU1/RHOB/LPP/CYBA/PTPRA/ITGA3/GIT2/SORBS3/ITGA6/PDLIM1/KRAS/RPS15/FLII/ICAM1/CD151/RPS29/CDC42EP1/IGF2R/ARL2/STX16/APBB1IP/SPRY4/CHP1/PTPRC/ADAM10/SDC4/PDLIM7/ADAM17/ARF6/DAB2/FAM107A/MPRIP/MDC1/ITGA5/MMP14/ARHGAP22/ITGA11/FZD1/FHL3/XIRP1/LIMS1",184
"GO:0005925","CC","GO:0005925","focal adhesion","182/2712","418/19550",1.25251499585799e-50,4.56541715990236e-48,2.28748791348801e-48,"PLEC/VIM/FLNA/ACTB/FLNC/CLTC/MYH9/TLN1/ACTC1/ACTN4/ACTN1/HSPA8/ANXA5/AHNAK/HSPA5/ANXA6/YWHAE/HSP90B1/HSPA1B/IQGAP1/ANXA1/EZR/PDIA3/RDX/EGFR/GSN/PPIA/GDI2/P4HB/YWHAB/YWHAQ/CTNNA1/MAPK1/FLNB/CAP1/CNN3/HYOU1/PABPC1/NPM1/FLOT1/MARCKS/DNM2/PPP1CB/CALR/FERMT2/LIMA1/PDCD6IP/RPS3A/RPS4X/PPP1CC/ACTR3/CYFIP1/TLN2/PPIB/MAPRE1/RPLP0/CTTN/G3BP1/ACTR2/RPL5/LASP1/CORO1B/ARHGEF2/RPL3/NCKAP1/RPL7/CDC42/SYNE2/BSG/FLOT2/RPS5/RHOA/CAPN5/RPL7A/RPL12/CORO2B/RPS14/CPNE3/GJA1/SCARB2/ENAH/FHL1/DST/THY1/RPS11/ARPC1B/RAC1/HACD3/RAB10/RPS18/DOCK7/RPS17/RPL23/SORBS1/RPS19/CLASP1/MCAM/MAP2K2/RAB21/ITGB2/PACSIN2/RALA/PALLD/ATAT1/SNTB1/RPL9/PPP1R12A/RHOG/CSRP2/GIT1/MAP4K4/MAPRE2/YES1/ITGB8/ITGA2/DAG1/RPL30/RPS2/RPLP1/EVL/ARPC3/CD81/TNS1/CD9/RPL31/ITGB4/ITGB3/ILK/RPL38/PTK2/SNAP23/TNS3/TRIP6/PTK7/ALCAM/SLC9A3R2/DCTN4/RPL19/CD99L2/ARHGEF7/AIF1L/RSU1/RHOB/LPP/CYBA/PTPRA/ITGA3/GIT2/SORBS3/ITGA6/PDLIM1/KRAS/RPS15/FLII/ICAM1/CD151/RPS29/CDC42EP1/IGF2R/ARL2/STX16/APBB1IP/SPRY4/CHP1/PTPRC/ADAM10/SDC4/PDLIM7/ADAM17/ARF6/DAB2/FAM107A/MPRIP/MDC1/ITGA5/MMP14/ARHGAP22/ITGA11/FZD1/FHL3/XIRP1/LIMS1",182
"GO:0031983","CC","GO:0031983","vesicle lumen","125/2712","327/19550",2.062376846738e-28,5.01157573757333e-26,2.51103426602837e-26,"SPTAN1/DYNC1H1/TUBB4B/PKM/ACTN4/ACTN1/HSPA8/HSP90AB1/EEF1A1/EEF2/PYGB/ALDOA/ANXA2/ALDOC/CCT2/EGFR/GSN/PPIA/GDI2/KPNB1/CAND1/IDH1/CCT8/PSMD2/PGAM1/ILF2/MAPK1/PFKL/CAP1/HP/CLU/XRCC5/DDX3X/ACLY/HMGB1/CYFIP1/MVP/PRDX4/PSMC2/ACTR2/CYB5R3/PSMD11/VAT1/PYGL/PSMD3/PA2G4/F13A1/PSMD1/PSMC3/TXNDC5/PADI2/LTF/IMPDH2/PSMB1/ACAA1/ERP44/LGALS3BP/ITIH4/AGL/CSTB/PSMD6/PSMA2/PDXK/ORM1/THBS1/PSMD12/MIF/ARSA/APP/SRP14/OLA1/ITIH3/SCCPDH/HK3/GGH/APOH/CSNK2B/PSMB7/NIT2/APOB/SPARC/CTSA/TOLLIP/CAB39/POMC/DYNLT1/FAF2/AZU1/IST1/VTI1B/PSMD14/TIMP1/PCYOX1L/ECM1/MMRN1/LRG1/LYZ/AMPD3/CLEC3B/COMMD9/CREG1/CTSG/MAGED2/TEX264/PTPN6/PRTN3/CAMP/ELANE/ACTR10/GCA/ATG7/S100P/OSTF1/CTSH/RARRES2/SERPINE1/NHLRC2/PTGES2/STK11IP/IGF2/ARSB/UNC13D/NEU1/AGA/GSDMD",125
